Client_ID;Credit_ID;Agence;Type_Credit;Date_Realisation;Montant_Initial;Duree_Mois;Taux;Assurance;Echeance_Mensuelle
CLI-1731;CRE-1731;Colmar;Consommation;2022-07-05;7862;23;5.81;0;379.89
CLI-1732;CRE-1732;Strasbourg;Habitat;2020-06-14;187065;188;3.41;1;1526.6
CLI-1733;CRE-1733;Mulhouse;Consommation;2022-04-11;18351;23;5.88;0;887.79
CLI-1734;CRE-1734;Colmar;Habitat;2019-08-01;324355;188;3.19;0;2587.54
CLI-1735;CRE-1735;Mulhouse;Consommation;2019-03-03;19307;13;6.19;1;1584.75
CLI-1736;CRE-1736;Colmar;Habitat;2022-02-22;365753;267;3.41;1;2409.21
CLI-1737;CRE-1737;Colmar;Auto;2021-12-30;26351;69;5.1;1;493.89
CLI-1738;CRE-1738;Colmar;Consommation;2019-01-27;24937;41;6.79;1;749.32
CLI-1739;CRE-1739;Colmar;Consommation;2021-09-27;5029;49;6.05;1;127.99
CLI-1740;CRE-1740;Epinal;Habitat;2021-04-29;224216;189;3.27;1;1797.32
CLI-1741;CRE-1741;Mulhouse;Habitat;2021-09-01;154681;236;3.48;0;1104.0
CLI-1742;CRE-1742;Strasbourg;Habitat;2022-01-10;374170;192;3.28;1;2971.53
CLI-1743;CRE-1743;Epinal;Consommation;2021-12-31;7476;25;5.57;0;333.74
CLI-1744;CRE-1744;Epinal;Habitat;2021-03-26;208496;291;3.41;1;1308.96
CLI-1745;CRE-1745;Epinal;Habitat;2021-07-05;333553;227;3.88;1;2547.88
CLI-1746;CRE-1746;Mulhouse;Consommation;2022-02-16;21527;58;7.4;1;503.91
CLI-1747;CRE-1747;Mulhouse;Auto;2022-03-27;40610;63;5.09;1;816.86
CLI-1748;CRE-1748;Strasbourg;Auto;2020-03-30;33977;74;5.23;1;607.23
CLI-1749;CRE-1749;Strasbourg;Auto;2020-02-02;35158;81;5.28;1;588.74
CLI-1750;CRE-1750;Strasbourg;Consommation;2019-07-07;6833;41;5.54;1;198.2
CLI-1751;CRE-1751;Colmar;Habitat;2019-12-17;183177;203;4.12;1;1531.26
CLI-1752;CRE-1752;Strasbourg;Consommation;2022-08-21;17766;33;6.92;1;640.81
CLI-1753;CRE-1753;Mulhouse;Auto;2020-07-11;25185;78;4.85;1;424.67
CLI-1754;CRE-1754;Epinal;Habitat;2022-06-26;262387;227;3.5;0;1921.19
CLI-1755;CRE-1755;Mulhouse;Habitat;2019-10-24;444796;229;3.34;1;3180.36
CLI-1756;CRE-1756;Colmar;Auto;2021-09-14;32641;44;5.27;1;885.19
CLI-1757;CRE-1757;Colmar;Auto;2020-05-31;33189;50;5.24;1;808.71
CLI-1758;CRE-1758;Colmar;Consommation;2021-07-11;22571;44;6.81;0;641.07
CLI-1759;CRE-1759;Strasbourg;Consommation;2022-05-26;18561;50;7.19;1;482.43
CLI-1760;CRE-1760;Epinal;Habitat;2021-02-28;214886;264;4.19;0;1564.27
CLI-1761;CRE-1761;Mulhouse;Consommation;2021-04-24;21344;39;6.22;0;657.92
CLI-1762;CRE-1762;Colmar;Consommation;2020-04-14;16350;17;6.12;1;1045.15
CLI-1763;CRE-1763;Epinal;Consommation;2021-09-05;8502;53;7.43;1;213.06
CLI-1764;CRE-1764;Epinal;Auto;2020-10-24;35663;81;5.08;1;591.26
CLI-1765;CRE-1765;Mulhouse;Habitat;2022-11-24;355258;249;4.01;0;2613.89
CLI-1766;CRE-1766;Mulhouse;Consommation;2021-08-19;22548;29;6.67;1;902.85
CLI-1767;CRE-1767;Epinal;Consommation;2020-06-23;20167;46;7.35;0;561.94
CLI-1768;CRE-1768;Strasbourg;Habitat;2022-03-25;238461;206;3.98;1;1948.47
CLI-1769;CRE-1769;Colmar;Habitat;2022-05-19;344986;227;3.65;1;2569.09
CLI-1770;CRE-1770;Colmar;Habitat;2021-05-04;404187;298;3.4;0;2501.53
CLI-1771;CRE-1771;Colmar;Habitat;2022-03-16;356729;299;3.75;1;2307.85
CLI-1772;CRE-1772;Colmar;Habitat;2022-04-01;171171;258;3.75;0;1198.36
CLI-1773;CRE-1773;Strasbourg;Consommation;2022-08-26;8614;49;7.14;1;227.05
CLI-1774;CRE-1774;Colmar;Consommation;2021-05-24;9256;35;6.41;0;313.9
CLI-1775;CRE-1775;Epinal;Habitat;2020-08-13;193562;273;3.47;1;1268.74
CLI-1776;CRE-1776;Epinal;Consommation;2022-08-29;14378;55;5.74;0;330.19
CLI-1777;CRE-1777;Strasbourg;Habitat;2019-02-24;336719;217;3.81;0;2620.78
CLI-1778;CRE-1778;Colmar;Consommation;2019-07-22;21147;38;7.04;1;680.56
CLI-1779;CRE-1779;Mulhouse;Consommation;2020-09-13;20760;52;6.63;1;513.93
CLI-1780;CRE-1780;Strasbourg;Habitat;2020-06-19;304664;195;3.68;1;2496.68
CLI-1781;CRE-1781;Strasbourg;Habitat;2021-07-09;445110;254;3.24;0;2954.2
CLI-1782;CRE-1782;Mulhouse;Habitat;2021-04-09;410438;263;3.31;1;2692.73
CLI-1783;CRE-1783;Epinal;Habitat;2019-07-10;356032;190;3.15;0;2808.44
CLI-1784;CRE-1784;Epinal;Habitat;2021-06-09;219245;205;3.74;1;1752.8
CLI-1785;CRE-1785;Mulhouse;Consommation;2020-01-20;14368;28;5.61;1;580.31
CLI-1786;CRE-1786;Strasbourg;Consommation;2021-02-16;8167;56;7.43;1;196.41
CLI-1787;CRE-1787;Epinal;Habitat;2021-02-03;331901;269;3.44;1;2185.28
CLI-1788;CRE-1788;Mulhouse;Habitat;2020-03-10;176807;234;3.53;0;1275.69
CLI-1789;CRE-1789;Mulhouse;Auto;2020-04-26;27219;49;4.78;0;663.91
CLI-1790;CRE-1790;Mulhouse;Consommation;2021-06-19;10409;29;7.2;0;421.39
CLI-1791;CRE-1791;Mulhouse;Habitat;2021-08-23;353169;232;4.1;0;2728.94
CLI-1792;CRE-1792;Mulhouse;Habitat;2019-11-03;265211;270;3.89;1;1841.99
CLI-1793;CRE-1793;Colmar;Consommation;2019-10-29;18191;31;5.95;0;677.0
CLI-1794;CRE-1794;Strasbourg;Habitat;2020-11-10;292472;298;3.48;1;1829.62
CLI-1795;CRE-1795;Strasbourg;Consommation;2019-05-18;20367;50;6.37;1;515.45
CLI-1796;CRE-1796;Epinal;Habitat;2022-07-16;327702;278;3.3;0;2079.96
CLI-1797;CRE-1797;Colmar;Habitat;2019-02-10;437752;267;3.4;1;2879.82
CLI-1798;CRE-1798;Epinal;Habitat;2019-04-17;265912;288;3.86;1;1778.66
CLI-1799;CRE-1799;Epinal;Habitat;2020-01-31;279824;228;3.43;1;2027.13
CLI-1800;CRE-1800;Mulhouse;Consommation;2020-10-01;18232;20;6.28;1;1007.01
CLI-1801;CRE-1801;Colmar;Auto;2022-11-12;27394;60;4.88;1;567.97
CLI-1802;CRE-1802;Epinal;Auto;2021-06-11;26780;60;5.68;1;573.09
CLI-1803;CRE-1803;Strasbourg;Habitat;2022-01-13;404998;279;3.75;1;2717.22
CLI-1804;CRE-1804;Epinal;Habitat;2019-04-26;430031;291;3.35;1;2678.27
CLI-1805;CRE-1805;Epinal;Consommation;2020-11-18;17943;45;7.06;0;504.3
CLI-1806;CRE-1806;Colmar;Consommation;2022-04-10;11188;38;6.83;1;358.1
CLI-1807;CRE-1807;Epinal;Habitat;2019-07-08;172495;231;3.42;1;1238.34
CLI-1808;CRE-1808;Colmar;Consommation;2019-05-16;5492;33;6.38;1;195.62
CLI-1809;CRE-1809;Strasbourg;Habitat;2021-02-05;278302;221;4.01;1;2189.28
CLI-1810;CRE-1810;Strasbourg;Habitat;2022-10-26;178998;295;4.18;0;1230.28
CLI-1811;CRE-1811;Epinal;Habitat;2022-05-23;445079;197;3.43;1;3531.47
CLI-1812;CRE-1812;Epinal;Auto;2020-02-11;33046;63;5.14;1;666.09
CLI-1813;CRE-1813;Epinal;Habitat;2019-11-06;312349;273;3.48;0;2049.95
CLI-1814;CRE-1814;Epinal;Consommation;2019-09-01;16273;44;5.5;1;444.43
CLI-1815;CRE-1815;Colmar;Habitat;2020-03-20;227921;259;4.11;1;1660.63
CLI-1816;CRE-1816;Strasbourg;Habitat;2021-12-31;192638;289;3.76;1;1270.17
CLI-1817;CRE-1817;Mulhouse;Auto;2019-06-13;33852;82;5.05;1;555.29
CLI-1818;CRE-1818;Epinal;Consommation;2020-03-14;7823;57;6.42;1;179.1
CLI-1819;CRE-1819;Epinal;Habitat;2019-08-10;153391;288;3.61;1;994.06
CLI-1820;CRE-1820;Colmar;Consommation;2020-04-10;24085;46;5.99;1;643.81
CLI-1821;CRE-1821;Colmar;Habitat;2021-01-02;256948;245;3.87;1;1877.42
CLI-1822;CRE-1822;Strasbourg;Consommation;2020-01-21;20872;34;7.19;1;738.94
CLI-1823;CRE-1823;Mulhouse;Consommation;2019-11-19;15231;57;6.49;0;349.58
CLI-1824;CRE-1824;Epinal;Consommation;2021-12-11;12320;58;5.72;1;271.14
CLI-1825;CRE-1825;Epinal;Consommation;2021-07-31;5837;24;6.97;0;277.11
CLI-1826;CRE-1826;Strasbourg;Auto;2021-06-13;40983;57;5.87;1;919.48
CLI-1827;CRE-1827;Mulhouse;Habitat;2021-04-23;389648;246;3.73;1;2795.09
CLI-1828;CRE-1828;Mulhouse;Habitat;2022-01-06;177965;262;4.06;1;1281.37
CLI-1829;CRE-1829;Strasbourg;Consommation;2020-07-26;11231;54;6.49;0;268.72
CLI-1830;CRE-1830;Mulhouse;Auto;2020-08-08;19471;60;4.95;1;404.83
CLI-1831;CRE-1831;Mulhouse;Auto;2019-02-08;30599;49;5.64;1;768.28
CLI-1832;CRE-1832;Strasbourg;Auto;2022-05-31;20649;77;5.05;1;355.07
CLI-1833;CRE-1833;Colmar;Habitat;2020-10-21;300658;281;3.32;0;1901.78
CLI-1834;CRE-1834;Strasbourg;Habitat;2020-06-16;447804;291;3.88;1;2986.74
CLI-1835;CRE-1835;Strasbourg;Habitat;2019-06-03;365434;221;3.79;0;2807.71
CLI-1836;CRE-1836;Colmar;Habitat;2022-08-13;361956;224;4.07;1;2843.51
CLI-1837;CRE-1837;Mulhouse;Habitat;2021-02-19;173432;192;3.65;1;1430.81
CLI-1838;CRE-1838;Epinal;Consommation;2022-08-08;15283;26;6.74;1;673.65
CLI-1839;CRE-1839;Epinal;Consommation;2021-09-17;12664;45;5.88;1;343.48
CLI-1840;CRE-1840;Mulhouse;Auto;2019-12-07;44653;79;5.83;1;782.17
CLI-1841;CRE-1841;Strasbourg;Habitat;2021-08-01;391719;298;3.63;0;2499.44
CLI-1842;CRE-1842;Mulhouse;Consommation;2021-03-06;21708;16;5.93;1;1464.02
CLI-1843;CRE-1843;Mulhouse;Consommation;2021-12-25;11567;41;6.14;1;341.31
CLI-1844;CRE-1844;Strasbourg;Habitat;2021-02-24;204464;265;3.95;1;1444.59
CLI-1845;CRE-1845;Colmar;Consommation;2019-11-21;11700;17;6.5;1;751.61
CLI-1846;CRE-1846;Strasbourg;Habitat;2019-02-21;248288;218;3.88;1;1941.73
CLI-1847;CRE-1847;Epinal;Habitat;2020-09-29;293089;199;4.09;0;2471.75
CLI-1848;CRE-1848;Epinal;Auto;2019-07-17;22447;68;5.58;1;434.48
CLI-1849;CRE-1849;Mulhouse;Consommation;2022-11-21;24225;55;5.94;0;560.37
CLI-1850;CRE-1850;Mulhouse;Habitat;2022-10-08;366119;237;3.14;0;2502.82
CLI-1851;CRE-1851;Mulhouse;Habitat;2021-05-04;348238;185;3.24;1;2822.61
CLI-1852;CRE-1852;Mulhouse;Consommation;2022-03-27;10291;33;6.64;1;368.79
CLI-1853;CRE-1853;Epinal;Habitat;2020-10-20;190859;257;3.5;1;1299.31
CLI-1854;CRE-1854;Mulhouse;Habitat;2020-08-15;238498;288;3.76;1;1575.41
CLI-1855;CRE-1855;Colmar;Consommation;2022-08-10;11053;37;5.82;1;352.34
CLI-1856;CRE-1856;Strasbourg;Habitat;2022-01-27;240356;189;3.75;1;2022.84
CLI-1857;CRE-1857;Mulhouse;Habitat;2022-06-09;252383;203;4.09;0;2103.47
CLI-1858;CRE-1858;Colmar;Consommation;2021-09-14;9178;44;7.15;1;263.28
CLI-1859;CRE-1859;Epinal;Auto;2021-10-09;30896;80;4.8;0;509.78
CLI-1860;CRE-1860;Epinal;Consommation;2019-11-25;13181;18;6.13;1;799.61
CLI-1861;CRE-1861;Colmar;Habitat;2020-12-20;353673;267;3.33;1;2306.06
CLI-1862;CRE-1862;Mulhouse;Habitat;2020-04-19;352176;183;3.76;1;3027.94
CLI-1863;CRE-1863;Strasbourg;Consommation;2020-03-31;10856;16;5.64;0;729.52
CLI-1864;CRE-1864;Mulhouse;Habitat;2020-04-14;152297;200;3.82;0;1246.3
CLI-1865;CRE-1865;Strasbourg;Habitat;2019-10-20;156405;244;4.03;0;1166.26
CLI-1866;CRE-1866;Colmar;Consommation;2021-05-15;20503;44;6.48;0;576.69
CLI-1867;CRE-1867;Epinal;Consommation;2022-10-30;19249;15;7.07;1;1396.68
CLI-1868;CRE-1868;Epinal;Consommation;2019-03-14;9186;57;6.54;1;211.22
CLI-1869;CRE-1869;Colmar;Consommation;2020-07-03;6282;47;7.04;0;170.51
CLI-1870;CRE-1870;Epinal;Consommation;2019-06-26;21541;33;7.05;1;779.31
CLI-1871;CRE-1871;Mulhouse;Habitat;2022-07-03;447318;252;3.64;0;3131.94
CLI-1872;CRE-1872;Epinal;Habitat;2020-08-15;230682;275;3.97;0;1602.02
CLI-1873;CRE-1873;Mulhouse;Habitat;2019-04-29;218081;280;3.64;1;1440.37
CLI-1874;CRE-1874;Epinal;Habitat;2019-09-16;410642;252;3.24;0;2738.27
CLI-1875;CRE-1875;Mulhouse;Consommation;2022-02-11;17108;57;6.38;1;391.1
CLI-1876;CRE-1876;Epinal;Auto;2019-05-07;40563;42;5.0;1;1134.8
CLI-1877;CRE-1877;Strasbourg;Consommation;2019-10-07;24595;19;6.53;1;1428.31
CLI-1878;CRE-1878;Colmar;Auto;2021-03-13;38593;68;5.92;0;757.94
CLI-1879;CRE-1879;Strasbourg;Habitat;2019-07-24;409683;260;3.47;1;2760.37
CLI-1880;CRE-1880;Strasbourg;Consommation;2019-04-18;12765;27;7.12;1;548.52
CLI-1881;CRE-1881;Epinal;Consommation;2020-05-12;11741;49;6.23;1;300.57
CLI-1882;CRE-1882;Colmar;Consommation;2022-05-17;16426;50;5.91;1;409.42
CLI-1883;CRE-1883;Strasbourg;Consommation;2021-12-25;22289;14;5.52;0;1694.6
CLI-1884;CRE-1884;Colmar;Habitat;2021-02-23;221332;232;3.35;1;1571.9
CLI-1885;CRE-1885;Strasbourg;Consommation;2021-03-12;8234;56;5.9;1;187.52
CLI-1886;CRE-1886;Mulhouse;Habitat;2022-07-30;260991;223;3.66;1;1966.39
CLI-1887;CRE-1887;Strasbourg;Habitat;2021-07-19;391664;233;3.77;1;2911.44
CLI-1888;CRE-1888;Colmar;Consommation;2022-06-28;10178;13;7.11;0;843.23
CLI-1889;CRE-1889;Strasbourg;Habitat;2022-02-15;389895;199;3.85;1;3210.18
CLI-1890;CRE-1890;Epinal;Consommation;2019-05-09;20613;50;7.43;1;539.89
CLI-1891;CRE-1891;Colmar;Habitat;2022-04-04;185699;211;4.2;1;1530.04
CLI-1892;CRE-1892;Epinal;Consommation;2021-09-22;22121;16;6.89;1;1509.57
CLI-1893;CRE-1893;Strasbourg;Consommation;2020-09-21;23956;40;6.74;1;733.45
CLI-1894;CRE-1894;Colmar;Auto;2020-06-13;18537;62;5.6;1;385.49
CLI-1895;CRE-1895;Strasbourg;Habitat;2019-09-03;416276;271;3.26;1;2666.96
CLI-1896;CRE-1896;Colmar;Habitat;2021-02-11;419210;187;3.36;1;3415.55
CLI-1897;CRE-1897;Colmar;Consommation;2022-01-03;17205;22;6.76;0;878.97
CLI-1898;CRE-1898;Colmar;Habitat;2022-05-11;244720;267;3.67;0;1664.99
CLI-1899;CRE-1899;Mulhouse;Consommation;2020-09-15;16013;27;7.07;1;687.42
CLI-1900;CRE-1900;Colmar;Habitat;2021-04-10;196092;188;3.97;1;1691.78
CLI-1901;CRE-1901;Colmar;Consommation;2019-03-05;23667;20;5.59;0;1293.6
CLI-1902;CRE-1902;Mulhouse;Auto;2022-01-01;25356;46;5.66;1;670.81
CLI-1903;CRE-1903;Epinal;Consommation;2019-06-13;24070;29;5.6;1;942.33
CLI-1904;CRE-1904;Mulhouse;Consommation;2022-04-27;17232;54;6.81;1;416.9
CLI-1905;CRE-1905;Epinal;Auto;2021-02-03;19353;45;4.82;0;507.8
CLI-1906;CRE-1906;Mulhouse;Auto;2019-10-04;35720;55;5.66;1;817.93
CLI-1907;CRE-1907;Strasbourg;Habitat;2022-04-07;270612;220;3.26;0;1965.22
CLI-1908;CRE-1908;Strasbourg;Habitat;2019-09-23;405023;279;3.45;1;2616.14
CLI-1909;CRE-1909;Epinal;Consommation;2020-01-31;8949;12;7.22;0;799.59
CLI-1910;CRE-1910;Epinal;Habitat;2021-10-27;155285;253;3.58;0;1077.04
CLI-1911;CRE-1911;Colmar;Consommation;2022-08-19;19579;26;5.57;0;843.92
CLI-1912;CRE-1912;Strasbourg;Habitat;2020-12-07;324703;254;3.95;1;2347.17
CLI-1913;CRE-1913;Colmar;Habitat;2021-01-09;429656;248;3.17;1;2867.49
CLI-1914;CRE-1914;Mulhouse;Auto;2020-02-04;27416;48;5.93;1;706.65
CLI-1915;CRE-1915;Strasbourg;Habitat;2019-03-02;297177;206;3.94;1;2418.34
CLI-1916;CRE-1916;Epinal;Habitat;2019-10-19;209541;288;3.79;1;1389.37
CLI-1917;CRE-1917;Strasbourg;Consommation;2021-06-03;24358;45;5.64;0;655.77
CLI-1918;CRE-1918;Colmar;Consommation;2020-02-08;20703;59;7.21;0;475.29
CLI-1919;CRE-1919;Strasbourg;Consommation;2019-02-07;19682;45;5.48;1;527.26
CLI-1920;CRE-1920;Colmar;Auto;2021-01-26;33237;48;5.81;1;853.36
CLI-1921;CRE-1921;Mulhouse;Consommation;2022-01-20;22308;23;6.08;1;1082.94
CLI-1922;CRE-1922;Epinal;Habitat;2022-11-05;248598;197;3.66;1;2020.14
CLI-1923;CRE-1923;Colmar;Habitat;2019-08-07;327161;278;3.47;0;2122.88
CLI-1924;CRE-1924;Epinal;Habitat;2020-06-01;353444;238;3.94;1;2645.53
CLI-1925;CRE-1925;Strasbourg;Habitat;2021-09-29;336210;185;3.85;1;2896.03
CLI-1926;CRE-1926;Epinal;Auto;2020-04-06;35342;75;5.87;1;644.11
CLI-1927;CRE-1927;Mulhouse;Habitat;2020-03-20;249024;243;3.85;1;1823.74
CLI-1928;CRE-1928;Colmar;Habitat;2021-03-31;191577;233;3.78;1;1425.69
CLI-1929;CRE-1929;Epinal;Habitat;2021-05-23;396939;240;3.67;0;2867.88
CLI-1930;CRE-1930;Colmar;Consommation;2019-04-11;9280;21;6.81;1;494.57
CLI-1931;CRE-1931;Epinal;Consommation;2022-08-23;5151;21;5.87;0;270.48
CLI-1932;CRE-1932;Strasbourg;Auto;2022-11-09;30374;79;5.1;0;513.57
CLI-1933;CRE-1933;Strasbourg;Habitat;2019-04-11;393466;275;3.38;1;2539.05
CLI-1934;CRE-1934;Strasbourg;Habitat;2022-09-29;311095;292;4.08;1;2123.12
CLI-1935;CRE-1935;Colmar;Consommation;2020-06-22;16453;49;7.11;1;433.26
CLI-1936;CRE-1936;Epinal;Habitat;2022-05-11;213230;288;4.21;1;1488.46
CLI-1937;CRE-1937;Colmar;Consommation;2020-05-19;11391;17;5.52;1;722.46
CLI-1938;CRE-1938;Strasbourg;Consommation;2020-04-02;20673;57;5.7;0;460.88
CLI-1939;CRE-1939;Strasbourg;Auto;2021-09-21;15157;43;5.02;1;415.9
CLI-1940;CRE-1940;Epinal;Auto;2019-05-15;25623;71;5.04;1;468.5
CLI-1941;CRE-1941;Colmar;Consommation;2022-11-19;9011;42;7.29;0;269.29
CLI-1942;CRE-1942;Epinal;Auto;2022-08-23;33494;59;5.15;0;711.44
CLI-1943;CRE-1943;Colmar;Habitat;2019-09-10;226514;207;4.03;1;1854.98
CLI-1944;CRE-1944;Strasbourg;Habitat;2022-10-24;366672;213;3.17;1;2690.09
CLI-1945;CRE-1945;Mulhouse;Auto;2021-05-31;35345;49;5.82;0;892.75
CLI-1946;CRE-1946;Epinal;Consommation;2022-07-18;21052;18;7.22;0;1296.22
CLI-1947;CRE-1947;Strasbourg;Habitat;2022-10-04;396772;277;3.57;0;2612.79
CLI-1948;CRE-1948;Strasbourg;Consommation;2020-10-28;8706;35;6.14;1;293.29
CLI-1949;CRE-1949;Mulhouse;Consommation;2019-08-10;15602;58;6.77;1;357.02
CLI-1950;CRE-1950;Epinal;Auto;2019-08-29;43581;72;4.95;0;785.06
CLI-1951;CRE-1951;Colmar;Consommation;2021-04-16;19200;50;5.98;1;479.68
CLI-1952;CRE-1952;Epinal;Habitat;2022-01-27;339498;207;3.31;1;2576.54
CLI-1953;CRE-1953;Epinal;Consommation;2019-10-20;19367;46;7.16;1;536.58
CLI-1954;CRE-1954;Epinal;Habitat;2021-08-31;353237;201;3.31;1;2731.74
CLI-1955;CRE-1955;Epinal;Habitat;2019-02-02;230873;199;4.19;0;1966.3
CLI-1956;CRE-1956;Colmar;Habitat;2022-07-13;293869;210;3.63;1;2288.33
CLI-1957;CRE-1957;Strasbourg;Habitat;2021-01-09;273624;229;4.18;1;2147.99
CLI-1958;CRE-1958;Strasbourg;Consommation;2019-12-11;13347;37;6.2;0;429.69
CLI-1959;CRE-1959;Mulhouse;Auto;2021-05-13;27367;47;5.72;1;712.73
CLI-1960;CRE-1960;Strasbourg;Consommation;2022-02-22;8365;42;7.13;1;248.87
CLI-1961;CRE-1961;Epinal;Habitat;2021-09-02;349248;267;3.46;1;2315.04
CLI-1962;CRE-1962;Colmar;Habitat;2022-06-20;163986;255;4.1;1;1203.37
CLI-1963;CRE-1963;Epinal;Consommation;2019-07-26;13369;42;7.12;1;397.63
CLI-1964;CRE-1964;Colmar;Habitat;2021-06-05;306837;235;3.62;1;2231.31
CLI-1965;CRE-1965;Strasbourg;Habitat;2021-07-30;413600;282;3.04;1;2514.45
CLI-1966;CRE-1966;Mulhouse;Consommation;2019-09-27;20929;37;7.35;0;693.84
CLI-1967;CRE-1967;Colmar;Habitat;2022-02-24;415642;209;3.04;0;3041.68
CLI-1968;CRE-1968;Mulhouse;Habitat;2022-01-16;337186;215;4.12;1;2725.98
CLI-1969;CRE-1969;Epinal;Habitat;2021-02-04;165487;237;3.69;1;1207.13
CLI-1970;CRE-1970;Mulhouse;Habitat;2022-10-12;315570;288;3.45;1;2002.99
CLI-1971;CRE-1971;Strasbourg;Habitat;2021-12-12;212319;196;3.68;1;1734.37
CLI-1972;CRE-1972;Colmar;Consommation;2022-06-12;5448;31;6.07;0;203.3
CLI-1973;CRE-1973;Epinal;Consommation;2020-11-27;9257;54;5.58;1;214.47
CLI-1974;CRE-1974;Colmar;Habitat;2019-06-03;165303;272;3.91;1;1146.34
CLI-1975;CRE-1975;Epinal;Consommation;2022-02-02;21998;16;7.22;0;1507.23
CLI-1976;CRE-1976;Mulhouse;Consommation;2020-09-12;14754;30;5.87;1;563.97
CLI-1977;CRE-1977;Colmar;Consommation;2019-08-31;20713;27;6.38;1;877.27
CLI-1978;CRE-1978;Mulhouse;Consommation;2022-02-20;22251;31;6.7;1;842.01
CLI-1979;CRE-1979;Colmar;Auto;2022-01-14;25682;78;5.82;1;453.81
CLI-1980;CRE-1980;Epinal;Consommation;2022-05-06;21844;29;7.32;1;886.49
CLI-1981;CRE-1981;Colmar;Habitat;2021-08-23;286234;180;3.19;1;2351.09
CLI-1982;CRE-1982;Strasbourg;Habitat;2021-11-04;294463;280;3.96;1;2023.38
CLI-1983;CRE-1983;Epinal;Auto;2019-10-13;44821;77;5.26;0;778.56
CLI-1984;CRE-1984;Mulhouse;Auto;2021-04-08;31738;67;5.66;0;623.4
CLI-1985;CRE-1985;Mulhouse;Habitat;2021-02-11;415799;282;3.58;1;2714.93
CLI-1986;CRE-1986;Strasbourg;Habitat;2020-02-18;422383;276;3.62;1;2804.56
CLI-1987;CRE-1987;Colmar;Habitat;2022-08-13;286970;275;3.68;0;1923.57
CLI-1988;CRE-1988;Colmar;Auto;2020-10-14;41276;64;5.67;1;839.97
CLI-1989;CRE-1989;Strasbourg;Habitat;2020-08-29;411177;254;3.94;1;2968.84
CLI-1990;CRE-1990;Colmar;Habitat;2020-08-17;194021;234;3.79;1;1441.93
CLI-1991;CRE-1991;Strasbourg;Habitat;2020-07-07;203694;233;3.58;1;1481.91
CLI-1992;CRE-1992;Colmar;Habitat;2019-09-03;261843;216;3.86;1;2054.5
CLI-1993;CRE-1993;Strasbourg;Habitat;2021-08-02;278863;181;4.16;1;2507.4
CLI-1994;CRE-1994;Strasbourg;Auto;2020-10-06;20995;55;5.49;1;477.78
CLI-1995;CRE-1995;Strasbourg;Auto;2019-04-22;16754;40;5.71;1;498.57
CLI-1996;CRE-1996;Strasbourg;Auto;2020-05-15;37192;52;5.17;1;875.47
CLI-1997;CRE-1997;Colmar;Auto;2022-11-21;42003;77;5.24;1;728.91
CLI-1998;CRE-1998;Colmar;Consommation;2019-08-19;13498;56;6.38;0;312.8
CLI-1999;CRE-1999;Colmar;Habitat;2022-10-30;262496;195;3.32;1;2072.37
CLI-2000;CRE-2000;Epinal;Auto;2020-04-16;27240;63;4.92;0;544.06
CLI-2001;CRE-2001;Colmar;Habitat;2019-12-10;267643;210;3.5;1;2055.12
CLI-2002;CRE-2002;Colmar;Habitat;2021-10-22;428396;274;3.91;1;2959.35
CLI-2003;CRE-2003;Mulhouse;Habitat;2020-07-03;337559;268;3.39;1;2213.15
CLI-2004;CRE-2004;Epinal;Auto;2020-07-06;29338;83;5.91;0;497.96
CLI-2005;CRE-2005;Epinal;Consommation;2019-04-22;6980;56;7.28;0;166.99
CLI-2006;CRE-2006;Colmar;Consommation;2022-06-19;6202;27;5.73;0;259.32
CLI-2007;CRE-2007;Mulhouse;Habitat;2020-10-25;178605;276;4.14;1;1263.31
CLI-2008;CRE-2008;Colmar;Habitat;2020-12-05;268536;187;3.66;1;2255.06
CLI-2009;CRE-2009;Strasbourg;Auto;2022-05-15;27766;56;5.51;1;623.31
CLI-2010;CRE-2010;Colmar;Habitat;2019-03-21;277894;254;4.17;0;2059.75
CLI-2011;CRE-2011;Mulhouse;Habitat;2021-03-15;160145;206;3.45;1;1237.82
CLI-2012;CRE-2012;Mulhouse;Consommation;2021-04-29;18955;41;7.34;1;578.26
CLI-2013;CRE-2013;Epinal;Habitat;2021-08-26;266709;256;3.58;1;1837.51
CLI-2014;CRE-2014;Epinal;Auto;2022-02-22;43959;63;5.79;0;909.86
CLI-2015;CRE-2015;Colmar;Consommation;2021-05-23;21640;12;6.99;0;1929.39
CLI-2016;CRE-2016;Colmar;Habitat;2021-08-01;396092;214;3.3;1;2940.15
CLI-2017;CRE-2017;Epinal;Consommation;2020-01-08;7926;28;5.87;0;321.84
CLI-2018;CRE-2018;Colmar;Habitat;2021-04-26;375897;186;3.57;1;3139.25
CLI-2019;CRE-2019;Colmar;Consommation;2021-12-31;6637;41;6.84;1;199.71
CLI-2020;CRE-2020;Colmar;Consommation;2020-12-01;14895;34;5.97;1;512.19
CLI-2021;CRE-2021;Strasbourg;Habitat;2020-02-29;400649;260;3.74;0;2789.65
CLI-2022;CRE-2022;Mulhouse;Consommation;2022-08-02;20707;22;5.92;1;1043.38
CLI-2023;CRE-2023;Strasbourg;Habitat;2020-02-28;373371;249;3.38;1;2551.14
CLI-2024;CRE-2024;Epinal;Auto;2022-03-28;42895;61;5.08;0;884.79
