Date_Mois;Client_ID;Capital_Restant_Du;Score_Risque;Statut
2024-01-01;CLI-1670;0.0;44;OK
2024-02-01;CLI-1670;0.0;34;OK
2024-03-01;CLI-1670;0.0;61;OK
2024-04-01;CLI-1670;0.0;91;Retard
2024-05-01;CLI-1670;0.0;11;OK
2024-06-01;CLI-1670;0.0;86;Retard
2024-07-01;CLI-1670;0.0;8;OK
2024-08-01;CLI-1670;0.0;77;OK
2024-09-01;CLI-1670;0.0;8;OK
2024-10-01;CLI-1670;0.0;60;OK
2024-11-01;CLI-1670;0.0;17;OK
2024-12-01;CLI-1670;0.0;29;OK
2024-01-01;CLI-1671;0.0;11;OK
2024-02-01;CLI-1671;0.0;37;OK
2024-03-01;CLI-1671;0.0;19;OK
2024-04-01;CLI-1671;0.0;5;OK
2024-05-01;CLI-1671;0.0;3;OK
2024-06-01;CLI-1671;0.0;44;OK
2024-07-01;CLI-1671;0.0;83;OK
2024-08-01;CLI-1671;0.0;58;OK
2024-09-01;CLI-1671;0.0;95;Retard
2024-10-01;CLI-1671;0.0;5;OK
2024-11-01;CLI-1671;0.0;54;OK
2024-12-01;CLI-1671;0.0;6;OK
2024-01-01;CLI-1672;240499.99;54;OK
2024-02-01;CLI-1672;239253.87;98;Defaut
2024-03-01;CLI-1672;238007.76;84;OK
2024-04-01;CLI-1672;236761.65;8;OK
2024-05-01;CLI-1672;235515.53;66;OK
2024-06-01;CLI-1672;234269.42;48;OK
2024-07-01;CLI-1672;233023.3;89;Retard
2024-08-01;CLI-1672;231777.19;82;OK
2024-09-01;CLI-1672;230531.08;38;OK
2024-10-01;CLI-1672;229284.96;67;OK
2024-11-01;CLI-1672;228038.85;23;OK
2024-12-01;CLI-1672;226792.73;67;OK
2024-01-01;CLI-1673;219422.96;1;OK
2024-02-01;CLI-1673;217909.7;88;Retard
2024-03-01;CLI-1673;216396.43;43;OK
2024-04-01;CLI-1673;214883.17;15;OK
2024-05-01;CLI-1673;213369.91;34;OK
2024-06-01;CLI-1673;211856.65;71;OK
2024-07-01;CLI-1673;210343.39;30;OK
2024-08-01;CLI-1673;208830.13;82;OK
2024-09-01;CLI-1673;207316.86;28;OK
2024-10-01;CLI-1673;205803.6;19;OK
2024-11-01;CLI-1673;204290.34;54;OK
2024-12-01;CLI-1673;202777.08;19;OK
2024-01-01;CLI-1674;341599.19;88;Retard
2024-02-01;CLI-1674;340314.98;14;OK
2024-03-01;CLI-1674;339030.78;76;OK
2024-04-01;CLI-1674;337746.57;18;OK
2024-05-01;CLI-1674;336462.36;21;OK
2024-06-01;CLI-1674;335178.15;29;OK
2024-07-01;CLI-1674;333893.95;55;OK
2024-08-01;CLI-1674;332609.74;59;OK
2024-09-01;CLI-1674;331325.53;5;OK
2024-10-01;CLI-1674;330041.32;30;OK
2024-11-01;CLI-1674;328757.12;37;OK
2024-12-01;CLI-1674;327472.91;46;OK
2024-01-01;CLI-1675;159028.39;34;OK
2024-02-01;CLI-1675;158327.82;5;OK
2024-03-01;CLI-1675;157627.25;35;OK
2024-04-01;CLI-1675;156926.69;37;OK
2024-05-01;CLI-1675;156226.12;40;OK
2024-06-01;CLI-1675;155525.56;67;OK
2024-07-01;CLI-1675;154824.99;90;Retard
2024-08-01;CLI-1675;154124.43;49;OK
2024-09-01;CLI-1675;153423.86;5;OK
2024-10-01;CLI-1675;152723.3;82;OK
2024-11-01;CLI-1675;152022.73;73;OK
2024-12-01;CLI-1675;151322.16;11;OK
2024-01-01;CLI-1676;251238.22;56;OK
2024-02-01;CLI-1676;250106.52;44;OK
2024-03-01;CLI-1676;248974.81;70;OK
2024-04-01;CLI-1676;247843.11;95;Retard
2024-05-01;CLI-1676;246711.41;34;OK
2024-06-01;CLI-1676;245579.7;95;Retard
2024-07-01;CLI-1676;244448.0;96;Defaut
2024-08-01;CLI-1676;243316.3;65;OK
2024-09-01;CLI-1676;242184.59;12;OK
2024-10-01;CLI-1676;241052.89;32;OK
2024-11-01;CLI-1676;239921.19;4;OK
2024-12-01;CLI-1676;238789.48;49;OK
2024-01-01;CLI-1677;205074.62;52;OK
2024-02-01;CLI-1677;204273.55;6;OK
2024-03-01;CLI-1677;203472.47;31;OK
2024-04-01;CLI-1677;202671.4;51;OK
2024-05-01;CLI-1677;201870.33;53;OK
2024-06-01;CLI-1677;201069.25;19;OK
2024-07-01;CLI-1677;200268.18;95;Retard
2024-08-01;CLI-1677;199467.11;95;Retard
2024-09-01;CLI-1677;198666.04;73;OK
2024-10-01;CLI-1677;197864.96;54;OK
2024-11-01;CLI-1677;197063.89;15;OK
2024-12-01;CLI-1677;196262.82;73;OK
2024-01-01;CLI-1678;264316.78;4;OK
2024-02-01;CLI-1678;263021.11;59;OK
2024-03-01;CLI-1678;261725.44;82;OK
2024-04-01;CLI-1678;260429.77;65;OK
2024-05-01;CLI-1678;259134.1;24;OK
2024-06-01;CLI-1678;257838.43;34;OK
2024-07-01;CLI-1678;256542.76;9;OK
2024-08-01;CLI-1678;255247.09;21;OK
2024-09-01;CLI-1678;253951.42;92;Retard
2024-10-01;CLI-1678;252655.75;83;OK
2024-11-01;CLI-1678;251360.08;77;OK
2024-12-01;CLI-1678;250064.41;70;OK
2024-01-01;CLI-1679;235886.02;9;OK
2024-02-01;CLI-1679;234768.08;96;Defaut
2024-03-01;CLI-1679;233650.14;2;OK
2024-04-01;CLI-1679;232532.19;80;OK
2024-05-01;CLI-1679;231414.25;75;OK
2024-06-01;CLI-1679;230296.31;93;Retard
2024-07-01;CLI-1679;229178.36;99;Defaut
2024-08-01;CLI-1679;228060.42;26;OK
2024-09-01;CLI-1679;226942.48;25;OK
2024-10-01;CLI-1679;225824.53;26;OK
2024-11-01;CLI-1679;224706.59;77;OK
2024-12-01;CLI-1679;223588.65;11;OK
2024-01-01;CLI-1680;5117.0;36;OK
2024-02-01;CLI-1680;4723.38;81;OK
2024-03-01;CLI-1680;4329.77;68;OK
2024-04-01;CLI-1680;3936.15;72;OK
2024-05-01;CLI-1680;3542.54;32;OK
2024-06-01;CLI-1680;3148.92;41;OK
2024-07-01;CLI-1680;2755.31;55;OK
2024-08-01;CLI-1680;2361.69;44;OK
2024-09-01;CLI-1680;1968.08;73;OK
2024-10-01;CLI-1680;1574.46;87;Retard
2024-11-01;CLI-1680;1180.85;55;OK
2024-12-01;CLI-1680;787.23;27;OK
2024-01-01;CLI-1681;0.0;21;OK
2024-02-01;CLI-1681;0.0;91;Retard
2024-03-01;CLI-1681;0.0;28;OK
2024-04-01;CLI-1681;0.0;44;OK
2024-05-01;CLI-1681;0.0;76;OK
2024-06-01;CLI-1681;0.0;31;OK
2024-07-01;CLI-1681;0.0;67;OK
2024-08-01;CLI-1681;0.0;72;OK
2024-09-01;CLI-1681;0.0;31;OK
2024-10-01;CLI-1681;0.0;1;OK
2024-11-01;CLI-1681;0.0;81;OK
2024-12-01;CLI-1681;0.0;80;OK
2024-01-01;CLI-1682;0.0;4;OK
2024-02-01;CLI-1682;0.0;35;OK
2024-03-01;CLI-1682;0.0;67;OK
2024-04-01;CLI-1682;0.0;21;OK
2024-05-01;CLI-1682;0.0;23;OK
2024-06-01;CLI-1682;0.0;4;OK
2024-07-01;CLI-1682;0.0;54;OK
2024-08-01;CLI-1682;0.0;60;OK
2024-09-01;CLI-1682;0.0;17;OK
2024-10-01;CLI-1682;0.0;76;OK
2024-11-01;CLI-1682;0.0;78;OK
2024-12-01;CLI-1682;0.0;59;OK
2024-01-01;CLI-1683;0.0;99;Defaut
2024-02-01;CLI-1683;0.0;7;OK
2024-03-01;CLI-1683;0.0;37;OK
2024-04-01;CLI-1683;0.0;66;OK
2024-05-01;CLI-1683;0.0;12;OK
2024-06-01;CLI-1683;0.0;20;OK
2024-07-01;CLI-1683;0.0;27;OK
2024-08-01;CLI-1683;0.0;33;OK
2024-09-01;CLI-1683;0.0;7;OK
2024-10-01;CLI-1683;0.0;99;Defaut
2024-11-01;CLI-1683;0.0;43;OK
2024-12-01;CLI-1683;0.0;92;Retard
2024-01-01;CLI-1684;128523.08;21;OK
2024-02-01;CLI-1684;127719.81;97;Defaut
2024-03-01;CLI-1684;126916.54;80;OK
2024-04-01;CLI-1684;126113.27;91;Retard
2024-05-01;CLI-1684;125310.0;58;OK
2024-06-01;CLI-1684;124506.73;82;OK
2024-07-01;CLI-1684;123703.46;46;OK
2024-08-01;CLI-1684;122900.19;75;OK
2024-09-01;CLI-1684;122096.92;7;OK
2024-10-01;CLI-1684;121293.65;50;OK
2024-11-01;CLI-1684;120490.38;97;Defaut
2024-12-01;CLI-1684;119687.12;20;OK
2024-01-01;CLI-1685;226897.32;21;OK
2024-02-01;CLI-1685;225715.56;12;OK
2024-03-01;CLI-1685;224533.81;85;OK
2024-04-01;CLI-1685;223352.05;96;Defaut
2024-05-01;CLI-1685;222170.29;80;OK
2024-06-01;CLI-1685;220988.54;65;OK
2024-07-01;CLI-1685;219806.78;43;OK
2024-08-01;CLI-1685;218625.02;16;OK
2024-09-01;CLI-1685;217443.27;9;OK
2024-10-01;CLI-1685;216261.51;41;OK
2024-11-01;CLI-1685;215079.75;77;OK
2024-12-01;CLI-1685;213898.0;59;OK
2024-01-01;CLI-1686;160810.86;64;OK
2024-02-01;CLI-1686;159701.82;98;Defaut
2024-03-01;CLI-1686;158592.78;47;OK
2024-04-01;CLI-1686;157483.74;54;OK
2024-05-01;CLI-1686;156374.7;83;OK
2024-06-01;CLI-1686;155265.66;5;OK
2024-07-01;CLI-1686;154156.62;7;OK
2024-08-01;CLI-1686;153047.58;47;OK
2024-09-01;CLI-1686;151938.54;23;OK
2024-10-01;CLI-1686;150829.49;7;OK
2024-11-01;CLI-1686;149720.45;41;OK
2024-12-01;CLI-1686;148611.41;27;OK
2024-01-01;CLI-1687;684.63;35;OK
2024-02-01;CLI-1687;342.31;61;OK
2024-03-01;CLI-1687;0.0;84;OK
2024-04-01;CLI-1687;0.0;22;OK
2024-05-01;CLI-1687;0.0;14;OK
2024-06-01;CLI-1687;0.0;63;OK
2024-07-01;CLI-1687;0.0;12;OK
2024-08-01;CLI-1687;0.0;61;OK
2024-09-01;CLI-1687;0.0;74;OK
2024-10-01;CLI-1687;0.0;10;OK
2024-11-01;CLI-1687;0.0;76;OK
2024-12-01;CLI-1687;0.0;21;OK
2024-01-01;CLI-1688;194494.63;53;OK
2024-02-01;CLI-1688;193308.69;4;OK
2024-03-01;CLI-1688;192122.74;65;OK
2024-04-01;CLI-1688;190936.8;35;OK
2024-05-01;CLI-1688;189750.86;37;OK
2024-06-01;CLI-1688;188564.91;98;Defaut
2024-07-01;CLI-1688;187378.97;5;OK
2024-08-01;CLI-1688;186193.03;12;OK
2024-09-01;CLI-1688;185007.09;35;OK
2024-10-01;CLI-1688;183821.14;24;OK
2024-11-01;CLI-1688;182635.2;8;OK
2024-12-01;CLI-1688;181449.26;26;OK
2024-01-01;CLI-1689;303899.82;72;OK
2024-02-01;CLI-1689;302524.71;67;OK
2024-03-01;CLI-1689;301149.6;93;Retard
2024-04-01;CLI-1689;299774.49;47;OK
2024-05-01;CLI-1689;298399.37;80;OK
2024-06-01;CLI-1689;297024.26;76;OK
2024-07-01;CLI-1689;295649.15;25;OK
2024-08-01;CLI-1689;294274.04;54;OK
2024-09-01;CLI-1689;292898.92;16;OK
2024-10-01;CLI-1689;291523.81;19;OK
2024-11-01;CLI-1689;290148.7;69;OK
2024-12-01;CLI-1689;288773.59;32;OK
2024-01-01;CLI-1690;180419.98;79;OK
2024-02-01;CLI-1690;179652.24;72;OK
2024-03-01;CLI-1690;178884.49;11;OK
2024-04-01;CLI-1690;178116.75;62;OK
2024-05-01;CLI-1690;177349.0;23;OK
2024-06-01;CLI-1690;176581.26;46;OK
2024-07-01;CLI-1690;175813.51;20;OK
2024-08-01;CLI-1690;175045.77;62;OK
2024-09-01;CLI-1690;174278.03;41;OK
2024-10-01;CLI-1690;173510.28;34;OK
2024-11-01;CLI-1690;172742.54;22;OK
2024-12-01;CLI-1690;171974.79;6;OK
2024-01-01;CLI-1691;0.0;42;OK
2024-02-01;CLI-1691;0.0;67;OK
2024-03-01;CLI-1691;0.0;23;OK
2024-04-01;CLI-1691;0.0;16;OK
2024-05-01;CLI-1691;0.0;72;OK
2024-06-01;CLI-1691;0.0;94;Retard
2024-07-01;CLI-1691;0.0;64;OK
2024-08-01;CLI-1691;0.0;63;OK
2024-09-01;CLI-1691;0.0;18;OK
2024-10-01;CLI-1691;0.0;41;OK
2024-11-01;CLI-1691;0.0;81;OK
2024-12-01;CLI-1691;0.0;92;Retard
2024-01-01;CLI-1692;7098.97;34;OK
2024-02-01;CLI-1692;6453.61;79;OK
2024-03-01;CLI-1692;5808.25;43;OK
2024-04-01;CLI-1692;5162.89;24;OK
2024-05-01;CLI-1692;4517.52;89;Retard
2024-06-01;CLI-1692;3872.16;45;OK
2024-07-01;CLI-1692;3226.8;92;Retard
2024-08-01;CLI-1692;2581.44;83;OK
2024-09-01;CLI-1692;1936.08;21;OK
2024-10-01;CLI-1692;1290.72;82;OK
2024-11-01;CLI-1692;645.36;69;OK
2024-12-01;CLI-1692;0.0;26;OK
2024-01-01;CLI-1693;24836.5;34;OK
2024-02-01;CLI-1693;24199.67;79;OK
2024-03-01;CLI-1693;23562.83;54;OK
2024-04-01;CLI-1693;22926.0;89;Retard
2024-05-01;CLI-1693;22289.17;97;Defaut
2024-06-01;CLI-1693;21652.33;31;OK
2024-07-01;CLI-1693;21015.5;20;OK
2024-08-01;CLI-1693;20378.67;29;OK
2024-09-01;CLI-1693;19741.83;43;OK
2024-10-01;CLI-1693;19105.0;47;OK
2024-11-01;CLI-1693;18468.17;85;OK
2024-12-01;CLI-1693;17831.33;87;Retard
2024-01-01;CLI-1694;5819.95;34;OK
2024-02-01;CLI-1694;5173.29;57;OK
2024-03-01;CLI-1694;4526.62;81;OK
2024-04-01;CLI-1694;3879.96;41;OK
2024-05-01;CLI-1694;3233.3;17;OK
2024-06-01;CLI-1694;2586.64;90;Retard
2024-07-01;CLI-1694;1939.98;66;OK
2024-08-01;CLI-1694;1293.32;86;Retard
2024-09-01;CLI-1694;646.66;85;OK
2024-10-01;CLI-1694;0.0;63;OK
2024-11-01;CLI-1694;0.0;92;Retard
2024-12-01;CLI-1694;0.0;11;OK
2024-01-01;CLI-1695;9380.43;51;OK
2024-02-01;CLI-1695;8755.07;88;Retard
2024-03-01;CLI-1695;8129.71;33;OK
2024-04-01;CLI-1695;7504.34;95;Retard
2024-05-01;CLI-1695;6878.98;28;OK
2024-06-01;CLI-1695;6253.62;93;Retard
2024-07-01;CLI-1695;5628.26;79;OK
2024-08-01;CLI-1695;5002.9;36;OK
2024-09-01;CLI-1695;4377.53;85;OK
2024-10-01;CLI-1695;3752.17;48;OK
2024-11-01;CLI-1695;3126.81;44;OK
2024-12-01;CLI-1695;2501.45;63;OK
2024-01-01;CLI-1696;215311.4;87;Retard
2024-02-01;CLI-1696;214234.85;28;OK
2024-03-01;CLI-1696;213158.29;16;OK
2024-04-01;CLI-1696;212081.73;87;Retard
2024-05-01;CLI-1696;211005.18;1;OK
2024-06-01;CLI-1696;209928.62;72;OK
2024-07-01;CLI-1696;208852.06;49;OK
2024-08-01;CLI-1696;207775.5;51;OK
2024-09-01;CLI-1696;206698.95;88;Retard
2024-10-01;CLI-1696;205622.39;4;OK
2024-11-01;CLI-1696;204545.83;4;OK
2024-12-01;CLI-1696;203469.28;96;Defaut
2024-01-01;CLI-1697;0.0;31;OK
2024-02-01;CLI-1697;0.0;69;OK
2024-03-01;CLI-1697;0.0;77;OK
2024-04-01;CLI-1697;0.0;49;OK
2024-05-01;CLI-1697;0.0;5;OK
2024-06-01;CLI-1697;0.0;63;OK
2024-07-01;CLI-1697;0.0;97;Defaut
2024-08-01;CLI-1697;0.0;54;OK
2024-09-01;CLI-1697;0.0;25;OK
2024-10-01;CLI-1697;0.0;72;OK
2024-11-01;CLI-1697;0.0;60;OK
2024-12-01;CLI-1697;0.0;57;OK
2024-01-01;CLI-1698;26400.0;60;OK
2024-02-01;CLI-1698;25740.0;56;OK
2024-03-01;CLI-1698;25080.0;45;OK
2024-04-01;CLI-1698;24420.0;76;OK
2024-05-01;CLI-1698;23760.0;64;OK
2024-06-01;CLI-1698;23100.0;13;OK
2024-07-01;CLI-1698;22440.0;17;OK
2024-08-01;CLI-1698;21780.0;19;OK
2024-09-01;CLI-1698;21120.0;12;OK
2024-10-01;CLI-1698;20460.0;73;OK
2024-11-01;CLI-1698;19800.0;45;OK
2024-12-01;CLI-1698;19140.0;23;OK
2024-01-01;CLI-1699;4565.91;97;Defaut
2024-02-01;CLI-1699;4058.59;35;OK
2024-03-01;CLI-1699;3551.26;41;OK
2024-04-01;CLI-1699;3043.94;41;OK
2024-05-01;CLI-1699;2536.62;13;OK
2024-06-01;CLI-1699;2029.29;91;Retard
2024-07-01;CLI-1699;1521.97;55;OK
2024-08-01;CLI-1699;1014.65;36;OK
2024-09-01;CLI-1699;507.32;5;OK
2024-10-01;CLI-1699;0.0;90;Retard
2024-11-01;CLI-1699;0.0;82;OK
2024-12-01;CLI-1699;0.0;37;OK
2024-01-01;CLI-1700;216250.47;9;OK
2024-02-01;CLI-1700;215267.51;40;OK
2024-03-01;CLI-1700;214284.56;71;OK
2024-04-01;CLI-1700;213301.6;49;OK
2024-05-01;CLI-1700;212318.64;17;OK
2024-06-01;CLI-1700;211335.69;16;OK
2024-07-01;CLI-1700;210352.73;14;OK
2024-08-01;CLI-1700;209369.77;69;OK
2024-09-01;CLI-1700;208386.82;73;OK
2024-10-01;CLI-1700;207403.86;97;Defaut
2024-11-01;CLI-1700;206420.9;44;OK
2024-12-01;CLI-1700;205437.95;20;OK
2024-01-01;CLI-1701;249444.85;13;OK
2024-02-01;CLI-1701;248383.38;23;OK
2024-03-01;CLI-1701;247321.91;33;OK
2024-04-01;CLI-1701;246260.44;88;Retard
2024-05-01;CLI-1701;245198.98;8;OK
2024-06-01;CLI-1701;244137.51;9;OK
2024-07-01;CLI-1701;243076.04;27;OK
2024-08-01;CLI-1701;242014.57;29;OK
2024-09-01;CLI-1701;240953.11;29;OK
2024-10-01;CLI-1701;239891.64;53;OK
2024-11-01;CLI-1701;238830.17;95;Retard
2024-12-01;CLI-1701;237768.7;59;OK
2024-01-01;CLI-1702;325899.83;42;OK
2024-02-01;CLI-1702;324333.0;53;OK
2024-03-01;CLI-1702;322766.17;84;OK
2024-04-01;CLI-1702;321199.35;4;OK
2024-05-01;CLI-1702;319632.52;81;OK
2024-06-01;CLI-1702;318065.7;26;OK
2024-07-01;CLI-1702;316498.87;7;OK
2024-08-01;CLI-1702;314932.04;31;OK
2024-09-01;CLI-1702;313365.22;38;OK
2024-10-01;CLI-1702;311798.39;70;OK
2024-11-01;CLI-1702;310231.57;95;Retard
2024-12-01;CLI-1702;308664.74;75;OK
2024-01-01;CLI-1703;0.0;50;OK
2024-02-01;CLI-1703;0.0;83;OK
2024-03-01;CLI-1703;0.0;78;OK
2024-04-01;CLI-1703;0.0;39;OK
2024-05-01;CLI-1703;0.0;30;OK
2024-06-01;CLI-1703;0.0;97;Defaut
2024-07-01;CLI-1703;0.0;51;OK
2024-08-01;CLI-1703;0.0;69;OK
2024-09-01;CLI-1703;0.0;59;OK
2024-10-01;CLI-1703;0.0;92;Retard
2024-11-01;CLI-1703;0.0;98;Defaut
2024-12-01;CLI-1703;0.0;1;OK
2024-01-01;CLI-1704;141539.14;96;Defaut
2024-02-01;CLI-1704;140918.36;39;OK
2024-03-01;CLI-1704;140297.57;60;OK
2024-04-01;CLI-1704;139676.79;18;OK
2024-05-01;CLI-1704;139056.0;12;OK
2024-06-01;CLI-1704;138435.21;12;OK
2024-07-01;CLI-1704;137814.43;67;OK
2024-08-01;CLI-1704;137193.64;62;OK
2024-09-01;CLI-1704;136572.86;29;OK
2024-10-01;CLI-1704;135952.07;57;OK
2024-11-01;CLI-1704;135331.29;21;OK
2024-12-01;CLI-1704;134710.5;36;OK
2024-01-01;CLI-1705;367286.96;75;OK
2024-02-01;CLI-1705;365279.93;11;OK
2024-03-01;CLI-1705;363272.89;23;OK
2024-04-01;CLI-1705;361265.86;35;OK
2024-05-01;CLI-1705;359258.83;18;OK
2024-06-01;CLI-1705;357251.8;6;OK
2024-07-01;CLI-1705;355244.76;56;OK
2024-08-01;CLI-1705;353237.73;87;Retard
2024-09-01;CLI-1705;351230.7;1;OK
2024-10-01;CLI-1705;349223.67;18;OK
2024-11-01;CLI-1705;347216.63;54;OK
2024-12-01;CLI-1705;345209.6;88;Retard
2024-01-01;CLI-1706;19897.21;92;Retard
2024-02-01;CLI-1706;19464.66;23;OK
2024-03-01;CLI-1706;19032.11;30;OK
2024-04-01;CLI-1706;18599.56;48;OK
2024-05-01;CLI-1706;18167.01;43;OK
2024-06-01;CLI-1706;17734.47;57;OK
2024-07-01;CLI-1706;17301.92;91;Retard
2024-08-01;CLI-1706;16869.37;84;OK
2024-09-01;CLI-1706;16436.82;58;OK
2024-10-01;CLI-1706;16004.27;78;OK
2024-11-01;CLI-1706;15571.73;26;OK
2024-12-01;CLI-1706;15139.18;83;OK
2024-01-01;CLI-1707;3163.7;15;OK
2024-02-01;CLI-1707;2768.24;23;OK
2024-03-01;CLI-1707;2372.78;3;OK
2024-04-01;CLI-1707;1977.31;19;OK
2024-05-01;CLI-1707;1581.85;36;OK
2024-06-01;CLI-1707;1186.39;57;OK
2024-07-01;CLI-1707;790.93;5;OK
2024-08-01;CLI-1707;395.46;40;OK
2024-09-01;CLI-1707;0.0;73;OK
2024-10-01;CLI-1707;0.0;29;OK
2024-11-01;CLI-1707;0.0;94;Retard
2024-12-01;CLI-1707;0.0;87;Retard
2024-01-01;CLI-1708;5189.44;73;OK
2024-02-01;CLI-1708;4540.76;78;OK
2024-03-01;CLI-1708;3892.08;23;OK
2024-04-01;CLI-1708;3243.4;40;OK
2024-05-01;CLI-1708;2594.72;97;Defaut
2024-06-01;CLI-1708;1946.04;47;OK
2024-07-01;CLI-1708;1297.36;73;OK
2024-08-01;CLI-1708;648.68;70;OK
2024-09-01;CLI-1708;0.0;7;OK
2024-10-01;CLI-1708;0.0;54;OK
2024-11-01;CLI-1708;0.0;73;OK
2024-12-01;CLI-1708;0.0;42;OK
2024-01-01;CLI-1709;3496.57;52;OK
2024-02-01;CLI-1709;2622.43;50;OK
2024-03-01;CLI-1709;1748.29;2;OK
2024-04-01;CLI-1709;874.14;20;OK
2024-05-01;CLI-1709;0.0;19;OK
2024-06-01;CLI-1709;0.0;76;OK
2024-07-01;CLI-1709;0.0;62;OK
2024-08-01;CLI-1709;0.0;99;Defaut
2024-09-01;CLI-1709;0.0;99;Defaut
2024-10-01;CLI-1709;0.0;29;OK
2024-11-01;CLI-1709;0.0;52;OK
2024-12-01;CLI-1709;0.0;84;OK
2024-01-01;CLI-1710;17693.76;78;OK
2024-02-01;CLI-1710;16956.52;56;OK
2024-03-01;CLI-1710;16219.28;44;OK
2024-04-01;CLI-1710;15482.04;52;OK
2024-05-01;CLI-1710;14744.8;20;OK
2024-06-01;CLI-1710;14007.56;19;OK
2024-07-01;CLI-1710;13270.32;60;OK
2024-08-01;CLI-1710;12533.08;63;OK
2024-09-01;CLI-1710;11795.84;55;OK
2024-10-01;CLI-1710;11058.6;78;OK
2024-11-01;CLI-1710;10321.36;94;Retard
2024-12-01;CLI-1710;9584.12;71;OK
2024-01-01;CLI-1711;280302.81;48;OK
2024-02-01;CLI-1711;279190.49;66;OK
2024-03-01;CLI-1711;278078.18;1;OK
2024-04-01;CLI-1711;276965.87;67;OK
2024-05-01;CLI-1711;275853.56;57;OK
2024-06-01;CLI-1711;274741.24;5;OK
2024-07-01;CLI-1711;273628.93;19;OK
2024-08-01;CLI-1711;272516.62;50;OK
2024-09-01;CLI-1711;271404.31;6;OK
2024-10-01;CLI-1711;270291.99;16;OK
2024-11-01;CLI-1711;269179.68;10;OK
2024-12-01;CLI-1711;268067.37;26;OK
2024-01-01;CLI-1712;333444.0;11;OK
2024-02-01;CLI-1712;332156.57;36;OK
2024-03-01;CLI-1712;330869.14;25;OK
2024-04-01;CLI-1712;329581.71;18;OK
2024-05-01;CLI-1712;328294.29;16;OK
2024-06-01;CLI-1712;327006.86;61;OK
2024-07-01;CLI-1712;325719.43;36;OK
2024-08-01;CLI-1712;324432.0;26;OK
2024-09-01;CLI-1712;323144.57;18;OK
2024-10-01;CLI-1712;321857.14;2;OK
2024-11-01;CLI-1712;320569.71;98;Defaut
2024-12-01;CLI-1712;319282.29;54;OK
2024-01-01;CLI-1713;598.95;63;OK
2024-02-01;CLI-1713;449.21;24;OK
2024-03-01;CLI-1713;299.47;96;Defaut
2024-04-01;CLI-1713;149.74;3;OK
2024-05-01;CLI-1713;0.0;61;OK
2024-06-01;CLI-1713;0.0;11;OK
2024-07-01;CLI-1713;0.0;70;OK
2024-08-01;CLI-1713;0.0;48;OK
2024-09-01;CLI-1713;0.0;56;OK
2024-10-01;CLI-1713;0.0;60;OK
2024-11-01;CLI-1713;0.0;10;OK
2024-12-01;CLI-1713;0.0;15;OK
2024-01-01;CLI-1714;0.0;37;OK
2024-02-01;CLI-1714;0.0;91;Retard
2024-03-01;CLI-1714;0.0;61;OK
2024-04-01;CLI-1714;0.0;91;Retard
2024-05-01;CLI-1714;0.0;39;OK
2024-06-01;CLI-1714;0.0;33;OK
2024-07-01;CLI-1714;0.0;20;OK
2024-08-01;CLI-1714;0.0;54;OK
2024-09-01;CLI-1714;0.0;12;OK
2024-10-01;CLI-1714;0.0;44;OK
2024-11-01;CLI-1714;0.0;86;Retard
2024-12-01;CLI-1714;0.0;22;OK
2024-01-01;CLI-1715;6259.93;9;OK
2024-02-01;CLI-1715;5778.4;18;OK
2024-03-01;CLI-1715;5296.87;24;OK
2024-04-01;CLI-1715;4815.33;29;OK
2024-05-01;CLI-1715;4333.8;36;OK
2024-06-01;CLI-1715;3852.27;74;OK
2024-07-01;CLI-1715;3370.73;38;OK
2024-08-01;CLI-1715;2889.2;87;Retard
2024-09-01;CLI-1715;2407.67;58;OK
2024-10-01;CLI-1715;1926.13;30;OK
2024-11-01;CLI-1715;1444.6;69;OK
2024-12-01;CLI-1715;963.07;9;OK
2024-01-01;CLI-1716;13255.32;57;OK
2024-02-01;CLI-1716;12798.24;38;OK
2024-03-01;CLI-1716;12341.16;90;Retard
2024-04-01;CLI-1716;11884.08;42;OK
2024-05-01;CLI-1716;11427.0;9;OK
2024-06-01;CLI-1716;10969.92;57;OK
2024-07-01;CLI-1716;10512.84;5;OK
2024-08-01;CLI-1716;10055.76;39;OK
2024-09-01;CLI-1716;9598.68;14;OK
2024-10-01;CLI-1716;9141.6;53;OK
2024-11-01;CLI-1716;8684.52;88;Retard
2024-12-01;CLI-1716;8227.44;81;OK
2024-01-01;CLI-1717;168878.43;34;OK
2024-02-01;CLI-1717;167527.41;46;OK
2024-03-01;CLI-1717;166176.38;3;OK
2024-04-01;CLI-1717;164825.35;61;OK
2024-05-01;CLI-1717;163474.32;66;OK
2024-06-01;CLI-1717;162123.3;4;OK
2024-07-01;CLI-1717;160772.27;66;OK
2024-08-01;CLI-1717;159421.24;15;OK
2024-09-01;CLI-1717;158070.21;27;OK
2024-10-01;CLI-1717;156719.19;92;Retard
2024-11-01;CLI-1717;155368.16;14;OK
2024-12-01;CLI-1717;154017.13;95;Retard
2024-01-01;CLI-1718;213614.55;12;OK
2024-02-01;CLI-1718;212478.3;89;Retard
2024-03-01;CLI-1718;211342.06;18;OK
2024-04-01;CLI-1718;210205.81;4;OK
2024-05-01;CLI-1718;209069.56;89;Retard
2024-06-01;CLI-1718;207933.31;72;OK
2024-07-01;CLI-1718;206797.07;71;OK
2024-08-01;CLI-1718;205660.82;20;OK
